,,Orkut,LiveJournal,Wiki,Talk
bfs,GraphTango,12.143461000000004,6.431904000000004,1.8398109999999999,0.266316
bfs,temp,12.129133000000003,6.464020999999999,1.8298909999999997,0.25035700000000005
bfs,GT No Switch,13.807027000000003,6.520555000000001,1.8169169999999992,0.221716
bfs,GT Only Growth,14.297410999999999,6.539064000000001,1.8717039999999998,0.33834400000000003



