0.057969
0.027025
0.030042
0.032633
0.033437
0.037887
0.037206
0.039958
0.039796
0.038122
0.043322
0.041836
0.042014
0.039739
0.043822
0.045687
0.047494
0.043946
0.043661
0.045592
0.046588
0.049288
0.044264
0.043579
0.044768
0.044512
0.045598
0.044921
0.023812
