,,Orkut,LiveJournal,Wiki,Talk
bfs,CFH + adjList,4.674345999999999,2.6215119999999996,0.4317900000000001,0.065476
bfs,Stinger,18.838691999999988,8.172304,1.6347759999999998,0.128785
bfs,AdListShared,7.275950999999996,3.6933380000000002,0.639344,0.08539799999999999
bfs,AdListChunked,7.741639999999998,3.8723579999999993,0.764824,0.104192
bfs,DegAwareRHH,25.36127599999999,12.483220000000003,2.8402639999999995,0.26213699999999995



