,,Orkut,LiveJournal,Wiki,Talk
bfs,CFH + adjList,15.296142000000003,8.20134,2.327853999999999,0.34645699999999996
bfs,Stinger,71.60243300000005,23.496957999999996,61.20064599999998,6.620317000000001
bfs,AdListShared,24.984732,11.799107999999993,27.164436000000002,4.0586389999999986
bfs,AdListChunked,26.984646999999995,14.077728,13.950722999999998,2.4059120000000007
bfs,DegAwareRHH,51.27858600000002,26.98846200000001,9.075128000000003,1.423193



