LiveJournal,Stinger,0.204245,0.20827,0.207896,0.210988,0.20966,0.216841,0.215519,0.214827,0.214019,0.216201,0.216289,0.215966,0.217424,0.219654,0.215939,0.22013,0.219043,0.21856,0.220487,0.220635,0.221109,0.219277,0.223433,0.221678,0.220386,0.221669,0.221738,0.221757,0.224733,0.220592,0.224934,0.224439,0.224302,0.222683,0.224887,0.223217,0.22471,0.221822,0.222855,0.226218,0.224997,0.223238,0.225069,0.230044,0.223807,0.225909,0.225601,0.225679,0.227073,0.227545,0.226764,0.225151,0.226409,0.227594,0.226223,0.226044,0.227362,0.228871,0.22594,0.226264,0.226305,0.227227,0.227906,0.226576,0.228843,0.225007,0.226157,0.226928,0.225089,
LiveJournal,AdListShared,0.114222,0.117678,0.117362,0.117411,0.117228,0.117901,0.117337,0.117881,0.117351,0.117595,0.117218,0.116819,0.117419,0.117384,0.116607,0.118083,0.117482,0.117367,0.117747,0.117048,0.117519,0.117129,0.118294,0.118305,0.117685,0.117953,0.117707,0.117576,0.117083,0.117692,0.117124,0.118284,0.117934,0.117281,0.11827,0.117312,0.117176,0.117704,0.116888,0.117346,0.117192,0.116963,0.117803,0.117705,0.11758,0.117117,0.11754,0.117424,0.117214,0.11732,0.11751,0.117316,0.117731,0.117751,0.11687,0.117527,0.117034,0.117646,0.118188,0.117669,0.11807,0.118468,0.117883,0.116735,0.11826,0.117886,0.117512,0.117893,0.116561,
LiveJournal,AdListChunked,0.148463,0.14776,0.148011,0.14842,0.148996,0.147421,0.148548,0.148443,0.148337,0.148513,0.147394,0.146927,0.14699,0.148233,0.148563,0.1477,0.147425,0.147971,0.147391,0.148426,0.147831,0.147355,0.148413,0.147194,0.147347,0.147173,0.148017,0.148141,0.147557,0.147825,0.150056,0.147779,0.148269,0.1482,0.147806,0.148028,0.147605,0.148297,0.148107,0.147467,0.148324,0.147697,0.147869,0.146311,0.147833,0.146568,0.14726,0.147825,0.148348,0.147842,0.147991,0.147184,0.147524,0.147899,0.147244,0.147406,0.14857,0.147443,0.148773,0.147325,0.148375,0.148061,0.147618,0.148082,0.148456,0.14867,0.148801,0.147562,0.14811,
LiveJournal,DegAwareRHH,0.216533,0.209047,0.206306,0.208409,0.208687,0.204288,0.209165,0.208139,0.208394,0.208093,0.212609,0.208938,0.211917,0.214199,0.211715,0.211304,0.210004,0.210254,0.204194,0.209548,0.207662,0.209444,0.209562,0.21422,0.216502,0.208189,0.212528,0.210071,0.210634,0.209474,0.213509,0.213841,0.213731,0.214103,0.205855,0.213815,0.214018,0.206989,0.212714,0.210985,0.213956,0.211949,0.208057,0.206597,0.211956,0.210741,0.216234,0.207783,0.207181,0.210018,0.209239,0.209808,0.20447,0.208785,0.208883,0.210895,0.208005,0.208948,0.209185,0.210292,0.20678,0.208481,0.213684,0.210997,0.214992,0.210712,0.207148,0.209693,0.210184,
,
,
Wiki,batch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Wiki,CFH + adjList,0.069929,0.071788,0.069738,0.070317,0.073743,0.069538,0.069261,0.069168,0.069003,0.068446,0.067956,0.068384,0.067205,0.066866,0.067751,0.068135,0.068004,0.06823,0.06737,0.066205,0.067367,0.064568,0.064959,0.06245,0.061328,0.062717,0.058351,0.053059,0.024228,
Wiki,Stinger,2.11245,2.1407,2.05825,2.08511,2.12356,2.07662,2.10794,2.135,2.09626,2.07171,2.0943,2.05944,2.09483,2.12762,2.05146,2.09051,2.0989,2.04826,2.17042,2.05376,2.06805,2.11116,2.10905,2.04299,2.07722,2.07173,2.06832,2.05106,1.06919,
Wiki,AdListShared,0.945566,0.953611,0.934799,0.934563,0.926739,0.921112,0.93562,0.924361,0.926193,0.937754,0.933436,0.924613,0.94413,0.91595,0.920681,0.945469,0.928221,0.92895,0.94607,0.92387,0.971433,0.938861,0.917504,0.897539,0.902218,0.93334,0.908996,0.927288,0.476205,
Wiki,AdListChunked,0.468345,0.467436,0.463688,0.463377,0.463758,0.460486,0.464356,0.459805,0.458216,0.460171,0.462151,0.463014,0.464441,0.458535,0.462863,0.470557,0.468114,0.462385,0.464935,0.460193,0.472878,0.467741,0.460627,0.451834,0.454837,0.460051,0.455064,0.456157,0.239884,
Wiki,DegAwareRHH,0.222509,0.223326,0.2244,0.221727,0.212964,0.221396,0.218315,0.223138,0.219648,0.218749,0.220687,0.220021,0.21888,0.222972,0.220039,0.219546,0.220826,0.217327,0.215939,0.21593,0.224325,0.219706,0.214129,0.214053,0.210494,0.221559,0.215307,0.208331,0.108621,
,
,
Talk,batch,1,2,3,4,5,6,
Talk,CFH + adjList,0.058706,0.058316,0.058381,0.056663,0.04795,0.000965,
Talk,Stinger,1.28889,1.29393,1.28696,1.29095,1.29533,0.035472,
Talk,AdListShared,0.803698,0.785588,0.791129,0.787461,0.788686,0.016679,
Talk,AdListChunked,0.464241,0.455732,0.4576,0.451512,0.457768,0.014867,
Talk,DegAwareRHH,0.231893,0.233822,0.226215,0.231073,0.23426,0.003793,
,
,
